MOF	LCD	PLD	Vol_ASA	Grav_ASA	Void_fraction
mof_845	19.70891	14.75935	1413.53	2163.01	0.58712
mof_8460	54.70789	27.16725	701.578	7515.13	0.87368
mof_8461	54.20979	27.01201	668.965	6945.6	0.87954
mof_8462	54.7852	29.17701	673.086	6469.04	0.86868
mof_8463	55.25349	27.42973	664.78	7181.39	0.87754
mof_8464	54.1775	27.24585	682.858	7374.45	0.87642
mof_8465	57.30679	29.59808	629.022	7126.16	0.8817
mof_8466	31.29505	14.53493	1421.55	5614.28	0.7107
mof_8467	57.04639	28.89013	639.412	6992.72	0.88034
mof_8468	59.84268	30.2917	613.87	7337.64	0.88736
mof_8469	59.80716	29.90813	579.016	6515.18	0.89438
mof_846	19.54457	15.48571	1409.83	2076.29	0.57724
mof_8470	65.1956	33.18634	538.933	7179.15	0.89846
mof_8471	63.96918	32.97935	528.089	6827.29	0.9015
mof_8472	62.90339	32.38448	519.17	6264.03	0.9055
mof_8473	68.93833	35.14103	476.459	7700.48	0.9137
mof_8474	69.06565	34.98846	492.693	7906.22	0.91308
mof_8475	28.54421	14.23149	1406.78	5289.3	0.7031
mof_8476	25.3767	14.70887	1563.5	5355.92	0.67484
mof_8477	29.02517	15.16011	1423.95	5200.48	0.70354
mof_8478	35.85928	17.45898	1261.69	5138.67	0.71704
mof_8479	34.32837	16.30318	1243.38	4766.55	0.70328
mof_847	19.75161	14.49157	1449.76	2177.82	0.5879
mof_8480	33.87443	17.49163	1218.41	4646.75	0.71222
mof_8481	12.75579	5.9671	1909.94	1627.55	0.2954
mof_8482	24.37291	11.4639	1635.07	3785.75	0.56272
mof_8483	25.60278	11.59968	1561.26	3562.4	0.57552
mof_8484	26.47895	12.83676	1589.26	4234.67	0.61852
mof_8485	26.51227	13.19798	1568.7	3988.58	0.65166
mof_8486	26.9855	14.09895	1516.04	5023.48	0.67362
mof_8487	25.26276	13.40247	1532.31	5243.22	0.67852
mof_8488	30.58567	16.51573	1322.8	5548.21	0.74204
mof_8489	31.83475	16.36653	1345.36	5018.91	0.70238
mof_848	22.73143	17.97463	1202.36	2060.1	0.60928
mof_8490	32.02272	16.71636	1317.51	4717.39	0.7187
mof_8491	35.87509	17.34649	1216.77	5860.34	0.75792
mof_8492	16.6987	9.20241	2039.97	3335.48	0.504
mof_8493	36.14757	19.70926	1189.52	5699.13	0.75684
mof_8494	35.87418	17.43283	1141.58	5204.34	0.75688
mof_8495	37.53434	19.90986	1137.52	5210.44	0.75222
mof_8496	37.25174	20.68872	1094.42	5487.46	0.76728
mof_8497	41.42992	20.38343	1037.71	5850.55	0.78646
mof_8498	40.50864	20.11419	1036.27	5710.75	0.79098
mof_8499	40.17636	20.88485	993.813	5156.82	0.80706
mof_849	22.34692	16.26125	1257.02	2129.5	0.60314
mof_84	18.70937	16.293	1461.1	4074.2	0.6771
mof_8500	39.55267	21.39886	959.383	6700.11	0.82748
mof_8501	37.75644	20.01165	1090.14	5606.79	0.77298
mof_8502	40.19927	20.46012	986.615	6525.12	0.808
mof_8503	19.19634	9.97151	1865.79	3499.04	0.52528
mof_8504	38.73191	20.25459	953.0	6075.38	0.8187
mof_8505	41.78355	22.62088	1084.01	5576.23	0.76578
mof_8506	45.4628	22.82564	981.451	6431.39	0.81144
mof_8507	45.2332	22.44388	989.084	6446.62	0.80582
mof_8508	45.47227	24.67434	886.097	6699.33	0.83176
mof_8509	44.96021	24.35433	848.379	6179.79	0.84268
mof_850	22.60143	16.4752	1228.02	2069.49	0.61228
mof_8510	46.16544	23.26318	878.248	5806.54	0.81914
mof_8511	44.74963	22.21748	869.537	6669.04	0.83624
mof_8512	44.84649	24.59649	910.191	6960.42	0.83382
mof_8513	47.59054	23.84894	830.836	6664.75	0.83928
mof_8514	21.62458	11.63055	1742.87	3730.72	0.58372
mof_8515	47.7617	23.33275	848.067	6511.29	0.83792
mof_8516	50.05429	24.80504	806.401	6907.07	0.8491
mof_8517	49.35124	25.36809	747.744	5972.66	0.86332
mof_8518	55.94221	28.52918	696.541	6732.35	0.86542
mof_8519	54.38131	27.99533	682.025	6382.41	0.87068
mof_851	26.17355	23.88862	1816.69	3778.91	0.57434
mof_8520	54.30621	28.18204	656.742	5764.09	0.87934
mof_8521	58.75387	30.1687	607.785	7423.6	0.88966
mof_8522	60.32596	32.28723	614.438	7413.34	0.88918
mof_8523	19.95817	10.71635	1803.23	3671.93	0.5515
mof_8524	19.74271	11.2874	1857.82	3571.36	0.53198
mof_8525	22.08857	11.31894	1751.91	3621.81	0.57526
mof_8526	26.13931	11.70988	1557.04	3531.79	0.58144
mof_8527	22.8641	9.44552	1682.52	3432.62	0.5182
mof_8528	24.65293	9.3011	1649.49	3346.61	0.53782
mof_8529	20.65715	7.04366	2137.79	3374.42	0.4865
mof_852	26.8476	24.99591	1698.66	3639.54	0.59004
mof_8530	26.43572	9.80563	1899.38	4391.66	0.5823
mof_8531	27.27984	10.44948	1889.49	4282.69	0.58002
mof_8532	27.33761	10.60055	1793.94	4404.62	0.61568
mof_8533	25.63974	9.72501	1751.54	4178.37	0.6273
mof_8534	27.0731	10.35946	1727.59	4586.08	0.63878
mof_8535	25.98962	10.92121	1755.35	4632.93	0.63478
mof_8536	28.24856	11.06998	1610.62	4750.74	0.675
mof_8537	27.47409	11.30269	1683.48	4803.75	0.65292
mof_8538	29.69661	11.80527	1628.86	4575.17	0.66386
mof_8539	30.59099	12.33211	1554.41	5010.63	0.68806
mof_853	39.42824	37.29848	1260.26	5093.06	0.72122
mof_8540	20.56469	8.81392	2075.87	3910.67	0.53936
mof_8541	29.84233	11.94919	1577.48	5067.07	0.68538
mof_8542	28.46001	12.36846	1550.16	4855.75	0.6803
mof_8543	31.7366	12.7171	1565.08	4993.63	0.67836
mof_8544	33.1915	13.43381	1495.69	5050.89	0.6951
mof_8545	33.2285	13.7422	1452.0	5135.15	0.70572
mof_8546	33.05109	13.58566	1444.7	5035.77	0.70824
mof_8547	32.28095	13.2192	1399.16	4716.55	0.72018
mof_8548	31.92107	13.08148	1373.58	5240.3	0.7347
mof_8549	31.40713	13.3134	1518.39	5092.05	0.6907
mof_854	36.4016	34.9176	1380.08	5333.51	0.72016
mof_8550	33.14804	14.3803	1420.57	5393.94	0.7188
mof_8551	23.93767	8.87909	1968.15	4064.55	0.56872
mof_8552	32.79594	13.90403	1377.57	5120.48	0.72898
mof_8553	32.99919	13.79548	1574.65	5365.8	0.68068
mof_8554	34.01836	14.19211	1463.85	5608.63	0.72188
mof_8555	34.15327	14.2814	1468.3	5600.88	0.71838
mof_8556	34.39514	14.34612	1371.98	5606.91	0.7396
mof_8557	34.11023	14.17075	1323.94	5301.33	0.74918
mof_8558	36.03769	15.28007	1353.61	5242.98	0.72848
mof_8559	34.43397	14.26577	1326.17	5454.86	0.74382
mof_855	36.40043	32.83548	1330.31	4938.15	0.73496
mof_8560	34.42926	14.39871	1328.76	5458.38	0.7431
mof_8561	36.71988	15.39646	1285.06	5515.0	0.74732
mof_8562	24.37688	9.02331	1916.91	4210.86	0.59228
mof_8563	35.98775	15.15618	1304.24	5459.9	0.746
mof_8564	36.42916	15.33863	1273.44	5646.36	0.75498
mof_8565	36.51168	15.53961	1205.71	5146.18	0.76856
mof_8566	39.23907	16.83674	1186.32	5694.43	0.7699
mof_8567	39.02813	16.63291	1162.79	5479.36	0.7763
mof_8568	38.67842	16.7519	1127.98	5107.62	0.7856
mof_8569	40.231	17.24878	1092.81	5979.98	0.79576
mof_856	20.0281	18.98273	1970.02	2824.73	0.45436
mof_8570	40.45394	17.74683	1123.68	6123.29	0.79356
mof_8571	22.18512	9.46148	1966.91	4152.78	0.56844
mof_8572	18.33876	7.80866	2213.41	4176.7	0.51894
mof_8573	22.90241	9.22606	1992.62	4112.26	0.56946
mof_8574	27.25087	10.47532	1930.39	4363.6	0.58058
mof_8575	23.50797	10.35835	1893.32	4120.99	0.55828
mof_8576	24.82359	10.30544	1899.14	4124.33	0.56758
mof_8577	13.29594	5.94868	1816.43	1725.2	0.2754
mof_8578	16.24843	6.492	2417.76	3764.46	0.37212
mof_8579	15.8709	6.48419	2416.47	3651.56	0.37794
mof_857	18.03073	16.03292	1738.94	1760.11	0.37322
mof_8580	18.50485	6.85433	2310.84	3901.06	0.43254
mof_8581	19.47396	7.01815	2168.74	3550.67	0.46616
mof_8582	19.34986	7.40805	2180.06	4113.77	0.48218
mof_8583	19.09217	7.50697	2196.73	4211.05	0.4858
mof_8584	23.19765	8.59679	2034.57	4322.67	0.54454
mof_8585	20.38301	8.41548	2193.92	4482.11	0.49874
mof_8586	20.5573	8.48663	2136.53	4210.68	0.5158
mof_8587	21.57099	8.90031	2042.16	4786.83	0.55552
mof_8588	16.96232	6.42151	2270.99	3076.04	0.38304
mof_8589	21.80175	8.84886	2128.76	4808.43	0.5382
mof_858	28.27471	27.0298	1707.63	3597.37	0.55974
mof_8590	21.2224	9.96774	1985.9	4576.77	0.55298
mof_8591	23.76206	9.23908	2087.85	4775.03	0.53864
mof_8592	23.937	9.5206	1986.34	4862.31	0.56504
mof_8593	22.42462	9.56779	1929.47	4992.77	0.5793
mof_8594	22.53512	9.79557	1896.89	4836.7	0.58818
mof_8595	24.44376	9.87606	1787.71	4389.38	0.61478
mof_8596	19.70464	11.89226	1805.83	5041.82	0.62386
mof_8597	21.57398	9.78411	2006.44	4906.47	0.55964
mof_8598	24.19437	9.95928	1827.13	5287.75	0.61454
mof_8599	16.50012	6.47305	2299.28	3209.27	0.37288
mof_859	29.20807	27.43862	1646.55	3383.42	0.5553
mof_85	18.77547	16.76937	1433.12	3902.09	0.6855
mof_8600	23.78702	10.15658	1768.27	4935.57	0.62686
mof_8601	28.73799	8.93199	1693.09	3825.09	0.53726
mof_8602	24.67415	9.81331	1995.91	5572.66	0.60232
mof_8603	27.23283	11.06469	1959.08	5476.86	0.59778
mof_8604	25.85416	9.99322	1809.51	5508.06	0.63112
mof_8605	25.71052	10.63048	1742.44	5159.86	0.64878
mof_8606	25.7272	10.91126	1793.31	5131.58	0.6148
mof_8607	24.69429	10.64406	1712.77	5371.1	0.64682
mof_8608	21.21324	12.23405	1805.05	5398.71	0.62894
mof_8609	26.02191	11.21466	1695.85	5507.07	0.64798
mof_860	30.20873	28.95667	1630.8	3808.29	0.61168
mof_8610	15.25401	6.54405	2335.94	3386.86	0.39564
mof_8611	25.51591	11.37108	1707.92	5395.46	0.64524
mof_8612	26.66383	11.74295	1661.95	5620.81	0.66044
mof_8613	27.30288	11.60828	1546.34	4997.87	0.68696
mof_8614	28.73237	12.24205	1549.52	5701.34	0.68238
mof_8615	28.49192	12.63558	1507.25	5432.1	0.69198
mof_8616	29.40304	12.57518	1439.43	4948.06	0.70918
mof_8617	29.6998	13.36091	1405.84	6065.28	0.72492
mof_8618	31.44912	13.63373	1474.45	6201.46	0.71398
mof_8619	16.47394	6.4753	2365.08	3516.85	0.39414
mof_861	30.62118	28.73701	1614.81	3608.86	0.63258
mof_8620	16.93375	6.50744	2267.1	3190.21	0.37568
mof_8621	16.42519	6.48005	2312.06	3428.31	0.41322
mof_8622	19.56182	6.6281	1829.92	2711.55	0.38616
mof_8623	14.56539	7.08495	2199.66	3179.25	0.34364
mof_8624	15.13721	6.45658	2285.46	3287.37	0.3577
mof_8625	16.08919	6.45787	2004.02	2401.89	0.34764
mof_8626	19.75639	6.87224	2257.8	4134.69	0.45546
mof_8627	19.42235	6.76029	2344.93	4163.65	0.442
mof_8628	21.34413	7.73093	2117.61	4187.18	0.5048
mof_8629	21.25573	7.82587	2049.74	3915.58	0.52586
mof_862	30.6298	29.08882	1569.74	4185.41	0.65076
mof_8630	22.03923	8.60842	2021.42	4418.55	0.54222
mof_8631	21.3068	8.33428	2026.73	4495.81	0.54546
mof_8632	22.43488	9.65954	1874.02	4617.38	0.5968
mof_8633	23.37931	8.56693	2000.45	4702.95	0.55834
mof_8634	23.26573	8.9795	1951.19	4428.95	0.57132
mof_8635	24.55596	9.21217	1852.49	4960.28	0.60598
mof_8636	18.9469	6.20613	2235.23	3517.97	0.44626
mof_8637	24.53219	10.4106	1882.26	5038.12	0.60568
mof_8638	24.23578	10.90723	1781.04	4643.31	0.59984
mof_8639	26.67488	9.31236	1901.95	4973.96	0.59242
mof_863	29.75947	28.36496	1629.4	4397.19	0.65288
mof_8640	26.8434	10.14987	1803.99	5023.81	0.61176
mof_8641	26.64855	10.36394	1747.43	5130.63	0.62648
mof_8642	26.58158	10.1362	1726.02	5003.14	0.63346
mof_8643	26.31726	10.58008	1663.8	4633.95	0.65148
mof_8644	25.61828	11.46253	1603.82	5278.94	0.67726
mof_8645	25.01845	10.50353	1840.14	5081.78	0.6055
mof_8646	28.79783	11.1024	1679.86	5481.48	0.65502
mof_8647	18.4803	6.49373	2222.2	3676.13	0.44918
mof_8648	26.97464	11.94705	1648.66	5145.65	0.6625
mof_8649	26.48088	10.15634	1953.19	5456.58	0.58858
mof_864	34.04931	30.95145	1410.69	4547.6	0.71616
mof_8650	27.2246	10.89671	1776.67	5734.17	0.65234
mof_8651	26.8845	10.6587	1779.98	5724.54	0.64568
mof_8652	27.53177	11.38344	1638.18	5731.4	0.678
mof_8653	27.48171	11.87539	1564.88	5349.97	0.6928
mof_8654	28.49598	11.08807	1642.81	5284.35	0.65686
mof_8655	27.68967	11.01287	1569.37	5524.36	0.6839
mof_8656	27.58573	12.66185	1584.62	5573.67	0.68354
mof_8657	28.32088	12.2989	1551.91	5618.22	0.68342
mof_8658	19.23973	6.62826	2194.48	3869.64	0.4817
mof_8659	28.52119	11.8151	1563.83	5527.64	0.6817
mof_865	35.42331	34.20326	1425.85	4360.66	0.67954
mof_8660	29.65672	12.26968	1522.88	5754.3	0.69486
mof_8661	29.39928	12.38618	1439.13	5197.64	0.71534
mof_8662	31.83128	13.08241	1417.66	5806.8	0.71382
mof_8663	31.70067	13.24056	1379.42	5534.95	0.72336
mof_8664	31.34261	13.50952	1339.82	5124.78	0.73518
mof_8665	32.67836	14.13826	1294.93	6164.29	0.7494
mof_8666	32.58597	14.07375	1336.28	6336.26	0.74628
mof_8667	18.90807	6.47991	2257.5	3851.61	0.4544
mof_8668	18.46572	6.47345	2329.09	3692.96	0.41674
mof_8669	17.74941	6.8284	2260.32	3822.94	0.46128
mof_866	34.12297	32.37016	1431.39	4197.59	0.68832
mof_8670	19.69462	6.91299	2364.94	4206.7	0.44764
mof_8671	17.76387	8.99312	2103.22	3584.67	0.42722
mof_8672	17.59531	7.43526	2267.75	3843.44	0.4296
mof_8673	15.71897	6.4055	2010.2	2457.35	0.34056
mof_8674	19.24455	7.49031	2279.84	4233.11	0.45228
mof_8675	19.59807	7.3633	2315.38	4188.0	0.44428
mof_8676	21.05003	8.13612	2139.3	4281.48	0.50164
mof_8677	21.33378	7.89595	2024.08	3928.12	0.5259
mof_8678	21.48513	8.31421	2022.47	4488.53	0.54058
mof_8679	22.22124	8.97156	2024.92	4569.69	0.54586
mof_867	37.56807	35.49038	1402.25	5165.59	0.7237
mof_8680	22.43367	9.03992	1892.27	4716.49	0.5927
mof_8681	22.64986	9.9394	2018.67	4797.0	0.5549
mof_8682	23.334	9.06609	1966.49	4515.2	0.56858
mof_8683	24.01515	9.7467	1877.63	5092.89	0.60318
mof_8684	18.27503	6.50685	2243.43	3575.26	0.43836
mof_8685	24.49153	10.08758	1892.18	5117.47	0.6021
mof_8686	24.55759	11.7415	1807.4	4783.47	0.59922
mof_8687	26.37465	10.33846	1898.67	5016.8	0.58894
mof_8688	26.41749	11.16634	1817.18	5121.72	0.61024
mof_8689	25.30966	10.4091	1765.4	5255.07	0.62536
mof_868	23.24691	21.38381	1901.49	3098.43	0.53796
mof_8690	25.66369	10.60557	1738.2	5092.62	0.62988
mof_8691	26.4355	10.62511	1649.81	4654.73	0.65216
mof_8692	25.65974	10.79853	1610.48	5355.93	0.67416
mof_8693	24.53176	10.63181	1846.87	5185.79	0.6071
mof_8694	28.48969	11.41501	1680.42	5531.72	0.65338
mof_8695	18.96586	6.5039	2222.19	3749.74	0.44944
mof_8696	28.19936	11.81613	1636.01	5201.7	0.66382
mof_8697	25.93825	10.05194	1939.19	5470.26	0.58968
mof_8698	27.36826	10.88462	1782.35	5805.63	0.65104
mof_8699	27.01223	10.67216	1778.66	5773.0	0.64502
mof_869	38.76237	36.69544	1331.25	4887.0	0.72444
mof_86	18.41653	16.50148	1433.54	3752.08	0.69878
mof_8700	27.56549	11.36333	1634.95	5774.25	0.67586
mof_8701	27.55639	11.73716	1570.94	5422.78	0.6907
mof_8702	28.40754	12.18445	1649.15	5361.66	0.65554
mof_8703	27.13866	11.04047	1582.49	5636.83	0.68148
mof_8704	27.60358	11.97838	1590.35	5646.3	0.68116
mof_8705	28.81731	12.30612	1553.09	5713.91	0.68326
mof_8706	19.27469	6.70463	2192.53	3916.89	0.47496
mof_8707	28.01274	12.0533	1570.5	5624.98	0.68182
mof_8708	29.08015	12.40342	1531.89	5854.77	0.69424
mof_8709	29.51557	12.46337	1426.62	5213.06	0.7157
mof_870	44.13432	42.51618	1127.35	5351.49	0.7702
mof_8710	31.47969	13.19102	1425.56	5898.25	0.71366
mof_8711	31.46033	13.57589	1384.98	5623.17	0.72218
mof_8712	31.46939	13.55632	1329.7	5141.75	0.73544
mof_8713	32.17558	13.90706	1299.1	6251.32	0.74862
mof_8714	32.72724	14.06673	1336.42	6394.15	0.74584
mof_8715	17.97965	6.94766	2273.02	3953.55	0.45274
mof_8716	17.50624	6.32757	2333.65	3726.07	0.41078
mof_8717	18.32147	6.68094	2246.08	3864.26	0.4636
mof_8718	19.81546	6.92385	2353.91	4243.47	0.44816
mof_8719	16.22844	7.73993	2307.33	3981.1	0.41242
mof_871	40.89388	39.65791	1256.38	4576.47	0.72156
mof_8720	17.44571	8.42467	2258.35	3879.48	0.42668
mof_8721	17.63628	6.43577	2224.67	3207.95	0.39986
mof_8722	21.97284	8.22494	2140.06	4535.89	0.50704
mof_8723	22.31129	8.23629	2151.55	4442.58	0.50232
mof_8724	23.35509	8.2457	2002.31	4546.11	0.5499
mof_8725	22.99554	8.37826	1904.75	4201.41	0.57034
mof_8726	23.3644	8.4372	1893.8	4728.05	0.58296
mof_8727	23.70979	9.02431	1904.28	4791.03	0.58296
mof_8728	24.16036	9.08463	1775.73	4938.18	0.62572
mof_8729	25.28373	9.91368	1865.63	4978.36	0.59538
mof_872	41.91174	40.69851	1221.55	4797.13	0.73844
mof_8730	24.31012	9.8062	1823.16	4703.78	0.60788
mof_8731	26.50929	9.95349	1744.55	5270.33	0.63632
mof_8732	19.99101	7.38671	2136.21	3897.5	0.48646
mof_8733	26.19828	10.30791	1755.79	5286.29	0.63502
mof_8734	26.33595	12.33585	1649.96	4847.65	0.63722
mof_8735	28.91295	10.94087	1752.11	5176.15	0.6273
mof_8736	28.57422	11.29091	1681.51	5272.38	0.64552
mof_8737	28.16303	11.13735	1631.59	5386.98	0.65826
mof_8738	27.82024	10.935	1613.53	5247.77	0.6622
mof_8739	28.06357	11.3868	1534.12	4816.87	0.67972
mof_873	43.88459	41.82873	1211.79	5105.13	0.74798
mof_8740	27.35502	10.95026	1509.94	5514.04	0.69732
mof_8741	27.56824	11.7472	1698.44	5312.56	0.64704
mof_8742	28.63787	11.86486	1562.19	5654.31	0.6813
mof_8743	20.92738	7.3666	2106.17	4078.17	0.49904
mof_8744	31.32622	13.50468	1520.52	5343.58	0.68918
mof_8745	28.47541	12.02109	1751.75	5514.16	0.6312
mof_8746	29.32448	11.92208	1639.42	5893.69	0.67992
mof_8747	29.34136	11.75748	1637.38	5866.1	0.67498
mof_8748	29.34837	12.1588	1516.49	5879.28	0.70176
mof_8749	29.22284	12.07283	1461.35	5543.91	0.7135
mof_874	42.85357	41.17	1188.64	4903.34	0.75168
mof_8750	30.00054	12.94927	1521.28	5463.81	0.68594
mof_8751	29.66656	11.91135	1475.13	5767.29	0.7071
mof_8752	29.32414	12.25948	1479.93	5765.61	0.7066
mof_8753	30.19293	12.83731	1443.0	5823.27	0.7092
mof_8754	20.95159	7.23567	2079.87	4235.07	0.52098
mof_8755	30.75423	12.74782	1454.72	5727.25	0.7074
mof_8756	31.52422	13.05536	1419.71	5943.0	0.71816
mof_8757	31.16027	13.30084	1329.96	5336.35	0.73702
mof_8758	34.05759	14.39771	1321.59	5980.32	0.73708
mof_8759	33.94082	14.27732	1283.51	5702.16	0.74404
mof_875	43.42615	40.73078	1176.15	4627.83	0.7672
mof_8760	33.13876	14.4171	1238.71	5251.0	0.75558
mof_8761	34.48508	15.05534	1214.59	6333.57	0.76826
mof_8762	34.71544	14.83089	1243.25	6448.48	0.76408
mof_8763	19.89753	7.35887	2165.87	4218.67	0.49712
mof_8764	19.63754	6.46176	2296.05	4022.26	0.44624
mof_8765	20.39007	7.55515	2124.09	4127.27	0.51142
mof_8766	22.53852	8.27754	2171.77	4475.52	0.5076
mof_8767	20.7384	9.16124	2078.74	4117.24	0.4793
mof_8768	19.8279	8.3859	2145.66	4224.0	0.48448
mof_8769	18.22685	6.49095	2213.35	3333.49	0.42194
mof_876	42.03706	38.3952	1104.08	5377.43	0.7905
mof_8770	22.9677	8.36364	2083.8	4575.27	0.52682
mof_8771	22.55639	8.73576	2136.54	4539.14	0.51596
mof_8772	23.30191	8.84954	1953.33	4588.72	0.56444
mof_8773	23.14282	8.98462	1877.47	4279.05	0.58226
mof_8774	24.18652	8.8949	1847.18	4775.98	0.59636
mof_8775	23.60951	9.23177	1872.65	4840.17	0.594
mof_8776	24.26589	9.73292	1743.97	4997.98	0.63766
mof_8777	24.25892	10.18265	1839.8	5017.02	0.60458
mof_8778	23.69643	10.57191	1798.92	4744.19	0.61606
mof_8779	26.55163	10.43438	1695.95	5276.54	0.64878
mof_877	37.57072	35.95427	1223.66	4749.81	0.73242
mof_8780	19.03429	7.74025	2148.59	4056.19	0.50354
mof_8781	26.13466	11.05832	1720.21	5330.09	0.6459
mof_8782	26.59117	11.45173	1667.76	5053.89	0.64632
mof_8783	28.48836	11.53499	1712.2	5208.15	0.64072
mof_8784	28.49459	11.6978	1637.62	5281.24	0.6571
mof_8785	28.231	11.80093	1592.99	5397.99	0.67066
mof_8786	28.23974	11.64224	1573.92	5263.43	0.67344
mof_8787	28.11073	12.04234	1512.95	4882.05	0.68898
mof_8788	27.38171	11.63347	1482.28	5552.42	0.70586
mof_8789	27.02205	11.94586	1667.04	5337.12	0.65278
mof_878	41.91966	39.78435	1160.47	5490.95	0.76756
mof_8790	28.20059	12.31434	1543.04	5670.5	0.68678
mof_8791	20.01593	7.94251	2086.43	4151.72	0.51436
mof_8792	30.12166	13.59135	1491.61	5360.6	0.69822
mof_8793	29.74234	13.5172	1681.3	5457.28	0.64372
mof_8794	29.21727	12.64894	1602.87	5918.64	0.68986
mof_8795	29.12425	12.46546	1603.45	5897.46	0.68402
mof_8796	29.34188	12.83829	1487.07	5916.6	0.70928
mof_8797	29.23268	12.76219	1430.8	5571.94	0.72056
mof_8798	29.9043	13.87554	1493.58	5483.94	0.69234
mof_8799	29.73061	12.28531	1438.93	5770.53	0.71568
mof_879	24.29608	22.63281	1835.01	3173.42	0.53604
mof_87	19.78147	18.15666	1287.83	4286.83	0.7295
mof_8800	29.20473	13.01043	1448.97	5785.98	0.71392
mof_8801	31.07969	13.27999	1408.54	5828.59	0.71598
mof_8802	21.15767	7.84305	2053.67	4336.9	0.53868
mof_8803	30.34387	13.1793	1422.76	5736.73	0.7144
mof_8804	31.50149	13.81023	1386.77	5947.17	0.72652
mof_8805	31.18243	13.95909	1307.3	5372.06	0.74208
mof_8806	33.68398	14.55216	1294.49	5988.08	0.7425
mof_8807	33.54408	14.66015	1260.94	5727.42	0.74992
mof_8808	33.35719	14.91869	1217.85	5291.64	0.7613
mof_8809	35.12095	15.0126	1184.0	6322.75	0.77358
mof_880	42.94982	40.56016	1133.74	5179.21	0.77676
mof_8810	34.71922	15.72972	1215.81	6451.84	0.77062
mof_8811	20.41326	7.74711	2154.03	4261.83	0.507
mof_8812	19.12529	6.46956	2298.7	4174.46	0.46652
mof_8813	20.1378	7.43652	2129.87	4217.77	0.51852
mof_8814	23.07488	8.33514	2142.23	4564.63	0.5215
mof_8815	20.51129	8.91325	2059.84	4236.67	0.49818
mof_8816	20.6157	8.42527	2139.74	4369.94	0.50332
mof_8817	16.02717	14.06915	2064.29	3786.16	0.52036
mof_8818	15.78235	13.8554	2077.0	3842.08	0.52028
mof_8819	8.08085	5.48823	2070.09	1692.51	0.22958
mof_881	42.30576	41.08261	1218.6	4763.41	0.722
mof_8820	22.53259	19.71103	1569.33	5270.97	0.67832
mof_8821	24.04863	20.68271	1492.06	4962.03	0.70138
mof_8822	9.91085	9.22984	2114.94	2229.24	0.30626
mof_8823	9.4275	8.23437	2002.15	1795.8	0.295
mof_8824	12.74175	11.2688	2155.35	3716.8	0.4589
mof_8825	16.1372	14.12994	1969.59	3522.31	0.48906
mof_8826	14.56758	12.81391	2008.75	3852.1	0.52586
mof_8827	15.34924	13.91641	1963.72	3641.23	0.55568
mof_8828	14.95892	13.78638	1985.14	4292.24	0.56598
mof_8829	16.8922	15.07365	1906.47	4392.66	0.58864
mof_882	44.2758	42.98118	1227.71	5930.82	0.77408
mof_8830	18.16427	16.43046	1672.05	4555.96	0.6594
mof_8831	16.4931	14.20481	1864.0	4227.19	0.5715
mof_8832	17.34237	14.8276	1769.18	4178.68	0.6128
mof_8833	18.98552	16.49575	1705.74	5154.35	0.66152
mof_8834	14.1477	11.61676	2191.02	3111.84	0.47302
mof_8835	20.65102	19.66044	1581.57	4942.11	0.67402
mof_8836	17.89404	15.68332	1772.65	4507.63	0.60456
mof_8837	19.55953	16.64742	1598.44	4608.15	0.6441
mof_8838	19.82916	16.74792	1591.13	4829.95	0.65638
mof_8839	21.86027	19.83577	1493.14	5160.53	0.68902
mof_883	44.42914	42.81203	1227.81	5904.91	0.76942
mof_8840	20.70034	18.88976	1476.74	4961.21	0.6921
mof_8841	21.40295	20.1292	1442.5	4590.86	0.70922
mof_8842	21.89678	20.56423	1348.23	5415.03	0.74456
mof_8843	18.84419	14.88322	1666.62	4682.11	0.6294
mof_8844	20.41347	18.1994	1512.86	5572.09	0.69764
mof_8845	11.8449	10.72712	2232.45	3189.51	0.43818
mof_8846	20.21542	18.35278	1505.21	5135.37	0.69926
mof_8847	6.91786	5.68639	1297.73	1167.96	0.10834
mof_8848	22.65802	20.34906	1517.81	5941.45	0.71766
mof_8849	23.00902	21.69591	1512.1	5930.49	0.7143
mof_884	45.07614	43.39388	1118.55	5977.61	0.79382
mof_8850	21.85056	19.79643	1395.48	5985.88	0.74054
mof_8851	23.16015	21.01111	1303.01	5478.39	0.7572
mof_8852	23.71972	20.94114	1374.2	5109.7	0.70854
mof_8853	23.62841	20.25153	1348.57	5860.8	0.7463
mof_8854	24.1901	23.21072	1260.03	5600.15	0.75452
mof_8855	25.91566	23.50987	1233.69	5759.96	0.75622
